BestellID,Bestelldatum,Bestellart,Lieferant,Artikelnummer,Artikelbeschreibung,Menge,Einheit,PreisProEinheit,Bestellstatus,GeplantesLieferdatum,TatsächlichesLieferdatum,AktuellerLagerbestand,Engpass,KritischSeit,Gesamtpreis,Lieferdauer,JahrMonat,Kategorie
2078,2023-01-26,Eilbestellung,SRAM Corporation,SR-CS-PG1210,Kassette PG-1210 Eagle 12-fach,64,Stück,122.45,Geliefert,2023-01-30,2023-01-30,15,True,2023-02-07,7836.8,4,2023-01,Sonstiges
2079,2023-04-07,Standardbestellung,Shimano GmbH,SH-RD-M6100,Schaltwerk Deore RD-M6100-SGS,162,Stück,17.98,Teilgeliefert,2023-04-14,2023-04-16,4,True,2023-05-07,2912.76,9,2023-04,Sonstiges
2080,2023-06-10,Eilbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,67,Stück,114.65,Teilgeliefert,2023-06-18,2023-06-19,2,True,2023-06-25,7681.55,9,2023-06,Sonstiges
2081,2023-05-01,Standardbestellung,Continental AG,CO-TU-MTB,Fahrradschlauch MTB 26/27.5/29,60,Stück,122.71,Geliefert,2023-05-09,2023-05-10,111,False,,7362.599999999999,9,2023-05,Sonstiges
2082,2023-06-05,Standardbestellung,Selle Italia S.r.l.,SI-GR-NEOPRE,Fahrradgriffe Neopren,130,Stück,11.0,Geliefert,2023-06-10,2023-06-11,6,True,2023-06-26,1430.0,6,2023-06,Sonstiges
2083,2023-01-17,Standardbestellung,Continental AG,CO-TU-CITY,Fahrradschlauch City/Tour,199,Stück,11.14,Offen,2023-01-20,2023-01-19,8,True,2023-01-22,2216.86,2,2023-01,Sonstiges
2084,2023-05-27,Standardbestellung,Continental AG,CO-TU-TOUR,Fahrradschlauch Tour 28,169,Stück,119.82,Geliefert,2023-06-01,2023-05-30,5,True,2023-06-04,20249.579999999998,3,2023-05,Sonstiges
2085,2023-06-28,Eilbestellung,Continental AG,CO-RE-CONTACT,Fahrradreifen Contact Urban,101,Stück,123.3,Teilgeliefert,2023-07-08,2023-07-06,10,True,2023-07-27,12453.3,8,2023-06,Sonstiges
2086,2024-02-23,Eilbestellung,Selle Italia S.r.l.,SI-KI-STORIA,Fahrradsattel Storica,165,Stück,131.54,Teilgeliefert,2024-02-27,2024-02-26,64,False,,21704.1,3,2024-02,Sonstiges
2087,2023-07-13,Standardbestellung,Shimano GmbH,SH-HB-M820,Vorderradnabe Saint HB-M820,57,Stück,109.89,Geliefert,2023-07-17,2023-07-20,10,True,2023-07-22,6263.7300000000005,7,2023-07,Sonstiges
2088,2023-01-12,Eilbestellung,SRAM Corporation,SR-CS-PG1230,Kassette PG-1230 Eagle 12-fach,105,Stück,93.13,Geliefert,2023-01-16,2023-01-14,8,True,2023-02-09,9778.65,2,2023-01,Sonstiges
2089,2023-10-09,Eilbestellung,Continental AG,CO-TU-LIGHT,Fahrradschlauch Light S42,91,Stück,60.73,Teilgeliefert,2023-10-15,2023-10-14,233,False,,5526.429999999999,5,2023-10,Sonstiges
2090,2023-12-31,Standardbestellung,Continental AG,CO-RE-SPEED,Fahrradreifen Speed King 2.2,51,Stück,43.75,Geliefert,2024-01-08,2024-01-10,2,True,2024-01-24,2231.25,10,2023-12,Sonstiges
2091,2023-05-30,Eilbestellung,Continental AG,CO-TU-MTB,Fahrradschlauch MTB 26/27.5/29,159,Stück,45.68,Geliefert,2023-06-09,2023-06-07,281,False,,7263.12,8,2023-05,Sonstiges
2092,2023-09-07,Standardbestellung,Selle Italia S.r.l.,SI-SA-NOVUS,Fahrradsattel Novus Boost Evo,14,Stück,36.88,Offen,2023-09-15,2023-09-16,101,False,,516.32,9,2023-09,Sonstiges
2093,2023-12-03,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT5,Bremshebel MT5,76,Stück,98.37,Teilgeliefert,2023-12-10,2023-12-09,220,False,,7476.120000000001,6,2023-12,Bremsen
2094,2024-01-08,Standardbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,67,Stück,51.59,Offen,2024-01-16,2024-01-18,18,True,2024-02-04,3456.53,10,2024-01,Sonstiges
2095,2023-09-05,Eilbestellung,Continental AG,CO-RE-RACE,Fahrradreifen Race King 2.2,93,Stück,26.64,Geliefert,2023-09-14,2023-09-15,296,False,,2477.52,10,2023-09,Sonstiges
2096,2023-04-16,Eilbestellung,Continental AG,CO-TU-TOUR,Fahrradschlauch Tour 28,123,Stück,19.36,Offen,2023-04-25,2023-04-28,1,True,2023-04-27,2381.2799999999997,12,2023-04,Sonstiges
2097,2023-11-23,Standardbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,42,Stück,102.7,Offen,2023-12-01,2023-12-03,15,True,2023-12-09,4313.400000000001,10,2023-11,Sonstiges
2098,2024-02-02,Standardbestellung,SRAM Corporation,SR-CS-PG1210,Kassette PG-1210 Eagle 12-fach,60,Stück,109.14,Geliefert,2024-02-12,2024-02-12,3,True,2024-02-19,6548.4,10,2024-02,Sonstiges
2099,2023-02-01,Standardbestellung,Shimano GmbH,SH-FH-M6110,Hinterradnabe Deore FH-M6110,196,Stück,77.27,Teilgeliefert,2023-02-07,2023-02-10,214,False,,15144.92,9,2023-02,Sonstiges
2100,2023-05-09,Standardbestellung,Selle Italia S.r.l.,SI-KI-SLR,Fahrradsattel SLR,92,Stück,50.33,Offen,2023-05-17,2023-05-16,134,False,,4630.36,7,2023-05,Sonstiges
2101,2023-06-26,Standardbestellung,Continental AG,CO-RE-XKING,Fahrradreifen X-King 2.2,136,Stück,123.97,Offen,2023-06-30,2023-07-03,8,True,2023-07-02,16859.92,7,2023-06,Sonstiges
2102,2023-05-02,Eilbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,139,Stück,108.21,Offen,2023-05-09,2023-05-08,18,True,2023-05-17,15041.189999999999,6,2023-05,Sonstiges
2103,2024-01-04,Eilbestellung,SRAM Corporation,SR-CS-PG1230,Kassette PG-1230 Eagle 12-fach,104,Stück,98.68,Teilgeliefert,2024-01-07,2024-01-10,0,True,2024-01-21,10262.720000000001,6,2024-01,Sonstiges
2104,2023-10-25,Eilbestellung,SRAM Corporation,SR-FC-NX1,Kurbelgarnitur NX Eagle,146,Stück,51.06,Teilgeliefert,2023-11-02,2023-11-02,74,False,,7454.76,8,2023-10,Sonstiges
2105,2023-11-16,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-CL,Bremsscheibe Centerlock 180mm,33,Stück,51.57,Teilgeliefert,2023-11-24,2023-11-27,7,True,2023-12-02,1701.81,11,2023-11,Bremsen
2106,2023-07-18,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 203mm,153,Stück,99.86,Geliefert,2023-07-23,2023-07-22,1,True,2023-08-12,15278.58,4,2023-07,Bremsen
2107,2023-08-24,Eilbestellung,SRAM Corporation,SR-BB-DUB-PF,Innenlager DUB Pressfit,103,Stück,61.85,Offen,2023-08-29,2023-09-01,275,False,,6370.55,8,2023-08,Sonstiges
2108,2023-08-30,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-CL,Bremsscheibe Centerlock 180mm,140,Stück,86.65,Geliefert,2023-09-07,2023-09-08,3,True,2023-09-07,12131.0,9,2023-08,Bremsen
2109,2023-12-30,Eilbestellung,Continental AG,CO-TU-CITY,Fahrradschlauch City/Tour,191,Stück,101.2,Offen,2024-01-07,2024-01-08,7,True,2024-01-16,19329.2,9,2023-12,Sonstiges
2110,2023-01-05,Eilbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,43,Stück,133.05,Geliefert,2023-01-11,2023-01-13,235,False,,5721.150000000001,8,2023-01,Antrieb
2111,2024-05-04,Eilbestellung,SRAM Corporation,SR-FC-GX1,Kurbelgarnitur GX Eagle,128,Stück,143.92,Offen,2024-05-11,2024-05-13,102,False,,18421.76,9,2024-05,Sonstiges
2112,2024-04-13,Standardbestellung,Selle Italia S.r.l.,SI-KI-SLR,Fahrradsattel SLR,33,Stück,140.26,Geliefert,2024-04-23,2024-04-24,136,False,,4628.58,11,2024-04,Sonstiges
2113,2024-01-04,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 203mm,44,Stück,20.55,Geliefert,2024-01-14,2024-01-15,15,True,2024-01-29,904.2,11,2024-01,Bremsen
2114,2023-07-05,Eilbestellung,Shimano GmbH,SH-RD-M7100,Schaltwerk SLX RD-M7100-SGS,131,Stück,23.44,Offen,2023-07-14,2023-07-17,62,False,,3070.6400000000003,12,2023-07,Sonstiges
2115,2023-08-07,Standardbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,194,Stück,21.89,Geliefert,2023-08-12,2023-08-13,261,False,,4246.66,6,2023-08,Antrieb
2116,2024-01-13,Standardbestellung,Selle Italia S.r.l.,SI-GR-NEOPRE,Fahrradgriffe Neopren,26,Stück,13.22,Teilgeliefert,2024-01-23,2024-01-24,14,True,2024-02-04,343.72,11,2024-01,Sonstiges
2117,2023-04-21,Eilbestellung,Shimano GmbH,SH-RD-M6100,Schaltwerk Deore RD-M6100-SGS,24,Stück,86.49,Teilgeliefert,2023-04-27,2023-04-27,13,True,2023-05-18,2075.7599999999998,6,2023-04,Sonstiges
2118,2024-02-16,Standardbestellung,Selle Italia S.r.l.,SI-GR-EPICA,Fahrradgriffe Epica,50,Stück,92.96,Teilgeliefert,2024-02-26,2024-02-25,7,True,2024-03-12,4648.0,9,2024-02,Sonstiges
2119,2023-10-05,Standardbestellung,Selle Italia S.r.l.,SI-BA-TURBO,Fahrradsattel Turbo,85,Stück,118.99,Offen,2023-10-13,2023-10-14,168,False,,10114.15,9,2023-10,Sonstiges
2120,2024-05-03,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-CL,Bremsscheibe Centerlock 180mm,62,Stück,90.7,Offen,2024-05-06,2024-05-09,20,True,2024-05-09,5623.400000000001,6,2024-05,Bremsen
2121,2024-04-05,Standardbestellung,Shimano GmbH,SH-RD-M8100,Schaltwerk XT RD-M8100-SGS,16,Stück,105.61,Teilgeliefert,2024-04-10,2024-04-10,105,False,,1689.76,5,2024-04,Sonstiges
2122,2023-01-11,Eilbestellung,Selle Italia S.r.l.,SI-SA-NOVUS,Fahrradsattel Novus Boost Evo,26,Stück,24.03,Geliefert,2023-01-15,2023-01-13,264,False,,624.78,2,2023-01,Sonstiges
2123,2023-06-12,Standardbestellung,Shimano GmbH,SH-FH-M6110,Hinterradnabe Deore FH-M6110,23,Stück,121.6,Teilgeliefert,2023-06-16,2023-06-14,92,False,,2796.7999999999997,2,2023-06,Sonstiges
2124,2023-02-15,Standardbestellung,Continental AG,CO-RE-SPEED,Fahrradreifen Speed King 2.2,162,Stück,56.5,Offen,2023-02-24,2023-02-24,3,True,2023-03-09,9153.0,9,2023-02,Sonstiges
2125,2024-03-13,Standardbestellung,Shimano GmbH,SH-RD-M4120,Schaltwerk Alivio RD-M4120-SGS,180,Stück,137.46,Teilgeliefert,2024-03-19,2024-03-21,55,False,,24742.800000000003,8,2024-03,Sonstiges
2126,2024-03-17,Eilbestellung,Selle Italia S.r.l.,SI-KI-SLR,Fahrradsattel SLR,167,Stück,83.34,Teilgeliefert,2024-03-24,2024-03-27,253,False,,13917.78,10,2024-03,Sonstiges
2127,2023-05-01,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 180mm,40,Stück,85.15,Teilgeliefert,2023-05-11,2023-05-12,10,True,2023-05-15,3406.0,11,2023-05,Bremsen
2128,2023-06-07,Standardbestellung,Shimano GmbH,SH-CN-M7100,Kette SLX CN-M7100 12-fach,108,Stück,41.96,Geliefert,2023-06-12,2023-06-11,5,True,2023-06-21,4531.68,4,2023-06,Antrieb
2129,2023-12-10,Standardbestellung,Continental AG,CO-RE-CROSS,Fahrradreifen Cross King 2.3,72,Stück,96.75,Geliefert,2023-12-14,2023-12-13,13,True,2023-12-24,6966.0,3,2023-12,Sonstiges
2130,2024-01-09,Eilbestellung,Selle Italia S.r.l.,SI-KI-NEPAL,Fahrradsattel Nepal,99,Stück,97.08,Geliefert,2024-01-12,2024-01-14,7,True,2024-01-27,9610.92,5,2024-01,Sonstiges
2131,2023-06-10,Standardbestellung,Continental AG,CO-RE-ATTACK,Fahrradreifen Grand Prix Attack III,130,Stück,100.85,Offen,2023-06-17,2023-06-16,102,False,,13110.5,6,2023-06,Sonstiges
2132,2024-02-12,Standardbestellung,Selle Italia S.r.l.,SI-SA-FLITE,Fahrradsattel Flite Boost,186,Stück,77.3,Offen,2024-02-16,2024-02-18,16,True,2024-03-10,14377.8,6,2024-02,Sonstiges
2133,2023-07-08,Eilbestellung,Selle Italia S.r.l.,SI-SA-XLR,Fahrradsattel SLR Boost,145,Stück,107.27,Teilgeliefert,2023-07-18,2023-07-21,165,False,,15554.15,13,2023-07,Sonstiges
2134,2024-04-02,Eilbestellung,Shimano GmbH,SH-CS-M7100,Kassette SLX CS-M7100 12-fach,46,Stück,67.07,Geliefert,2024-04-05,2024-04-08,1,True,2024-04-30,3085.22,6,2024-04,Sonstiges
2135,2023-08-05,Eilbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,83,Stück,130.59,Offen,2023-08-11,2023-08-14,3,True,2023-08-28,10838.970000000001,9,2023-08,Sonstiges
2136,2024-01-03,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 203mm,21,Stück,64.04,Teilgeliefert,2024-01-12,2024-01-14,2,True,2024-01-28,1344.8400000000001,11,2024-01,Bremsen
2137,2023-02-23,Eilbestellung,Continental AG,CO-TU-TOUR,Fahrradschlauch Tour 28,120,Stück,125.29,Geliefert,2023-03-01,2023-03-04,7,True,2023-03-18,15034.800000000001,9,2023-02,Sonstiges
2138,2024-02-15,Eilbestellung,Shimano GmbH,SH-RD-M4120,Schaltwerk Alivio RD-M4120-SGS,26,Stück,82.8,Geliefert,2024-02-18,2024-02-20,105,False,,2152.7999999999997,5,2024-02,Sonstiges
2139,2023-06-27,Standardbestellung,Continental AG,CO-TU-PREM,Fahrradschlauch Presta Ventil,152,Stück,133.12,Teilgeliefert,2023-07-02,2023-06-30,18,True,2023-07-12,20234.24,3,2023-06,Sonstiges
2140,2024-03-14,Standardbestellung,SRAM Corporation,SR-FC-NX1,Kurbelgarnitur NX Eagle,60,Stück,116.82,Offen,2024-03-24,2024-03-24,139,False,,7009.2,10,2024-03,Sonstiges
2141,2023-09-21,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT8,Bremshebel MT8,66,Stück,80.09,Teilgeliefert,2023-09-24,2023-09-26,14,True,2023-09-26,5285.9400000000005,5,2023-09,Bremsen
2142,2023-11-30,Standardbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,131,Stück,73.79,Offen,2023-12-06,2023-12-08,18,True,2023-12-17,9666.490000000002,8,2023-11,Sonstiges
2143,2023-11-07,Standardbestellung,Shimano GmbH,SH-RD-M4120,Schaltwerk Alivio RD-M4120-SGS,182,Stück,134.08,Geliefert,2023-11-16,2023-11-18,192,False,,24402.56,11,2023-11,Sonstiges
2144,2023-02-25,Standardbestellung,Shimano GmbH,SH-HB-M7110,Vorderradnabe SLX HB-M7110,98,Stück,125.4,Geliefert,2023-03-01,2023-03-02,85,False,,12289.2,5,2023-02,Sonstiges
2145,2023-12-17,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT8,Bremshebel MT8,116,Stück,93.88,Offen,2023-12-24,2023-12-26,0,True,2024-01-07,10890.08,9,2023-12,Bremsen
2146,2023-03-01,Standardbestellung,Continental AG,CO-TU-PREM,Fahrradschlauch Presta Ventil,52,Stück,25.18,Offen,2023-03-10,2023-03-08,15,True,2023-03-26,1309.36,7,2023-03,Sonstiges
2147,2023-04-21,Eilbestellung,Continental AG,CO-TU-TOUR,Fahrradschlauch Tour 28,131,Stück,103.94,Teilgeliefert,2023-04-25,2023-04-28,11,True,2023-05-10,13616.14,7,2023-04,Sonstiges
2148,2023-08-13,Eilbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,57,Stück,19.51,Geliefert,2023-08-20,2023-08-19,172,False,,1112.0700000000002,6,2023-08,Antrieb
2149,2023-05-21,Standardbestellung,Continental AG,CO-RE-TERRA,Fahrradreifen Terra Trail 2.3,98,Stück,58.08,Offen,2023-05-27,2023-05-29,8,True,2023-05-29,5691.84,8,2023-05,Sonstiges
2150,2024-03-13,Standardbestellung,SRAM Corporation,SR-CN-GX12,Kette GX Eagle 12-fach,94,Stück,101.24,Offen,2024-03-21,2024-03-23,66,False,,9516.56,10,2024-03,Antrieb
2151,2024-04-04,Standardbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,111,Stück,140.68,Geliefert,2024-04-10,2024-04-09,10,True,2024-04-24,15615.480000000001,5,2024-04,Sonstiges
2152,2024-02-13,Eilbestellung,Continental AG,CO-RE-TERRA,Fahrradreifen Terra Trail 2.3,191,Stück,134.74,Teilgeliefert,2024-02-23,2024-02-25,1,True,2024-03-03,25735.34,12,2024-02,Sonstiges
2153,2023-08-24,Eilbestellung,Selle Italia S.r.l.,SI-BA-NET,Fahrradsattel Net,174,Stück,77.56,Geliefert,2023-08-31,2023-08-29,171,False,,13495.44,5,2023-08,Sonstiges
2154,2023-03-18,Eilbestellung,SRAM Corporation,SR-BB-GXP,Innenlager GXP Team,44,Stück,90.12,Offen,2023-03-22,2023-03-23,235,False,,3965.28,5,2023-03,Sonstiges
2155,2023-03-06,Standardbestellung,Continental AG,CO-RE-XKING,Fahrradreifen X-King 2.2,189,Stück,113.62,Offen,2023-03-09,2023-03-07,7,True,2023-03-27,21474.18,1,2023-03,Sonstiges
2156,2023-08-06,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT7,Bremshebel MT7,147,Stück,75.31,Offen,2023-08-11,2023-08-09,199,False,,11070.57,3,2023-08,Bremsen
2157,2023-06-25,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-CL,Bremsscheibe Centerlock 180mm,114,Stück,90.59,Offen,2023-06-29,2023-06-29,8,True,2023-07-12,10327.26,4,2023-06,Bremsen
2158,2023-09-06,Eilbestellung,SRAM Corporation,SR-FC-GX1,Kurbelgarnitur GX Eagle,32,Stück,24.4,Offen,2023-09-14,2023-09-13,111,False,,780.8,7,2023-09,Sonstiges
2159,2023-10-22,Eilbestellung,Continental AG,CO-TU-RACE,Fahrradschlauch Race 28,19,Stück,17.35,Geliefert,2023-10-25,2023-10-27,5,True,2023-10-29,329.65000000000003,5,2023-10,Sonstiges
2160,2023-05-14,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 220mm,50,Stück,78.68,Teilgeliefert,2023-05-22,2023-05-24,17,True,2023-06-09,3934.0000000000005,10,2023-05,Bremsen
2161,2023-04-26,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 220mm,170,Stück,88.38,Teilgeliefert,2023-04-30,2023-04-30,0,True,2023-05-13,15024.599999999999,4,2023-04,Bremsen
2162,2023-05-04,Eilbestellung,Continental AG,CO-RE-XKING,Fahrradreifen X-King 2.2,47,Stück,74.19,Offen,2023-05-14,2023-05-13,7,True,2023-05-29,3486.93,9,2023-05,Sonstiges
2163,2023-03-19,Eilbestellung,Continental AG,CO-RE-ATTACK,Fahrradreifen Grand Prix Attack III,187,Stück,62.99,Geliefert,2023-03-29,2023-03-27,107,False,,11779.130000000001,8,2023-03,Sonstiges
2164,2023-09-09,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-HB-MT7,Hydraulikbremse MT7,54,Stück,141.46,Teilgeliefert,2023-09-18,2023-09-20,183,False,,7638.84,11,2023-09,Sonstiges
2165,2023-01-18,Eilbestellung,Shimano GmbH,SH-CN-M7100,Kette SLX CN-M7100 12-fach,90,Stück,96.19,Teilgeliefert,2023-01-21,2023-01-19,18,True,2023-01-29,8657.1,1,2023-01,Antrieb
2166,2023-10-23,Eilbestellung,Shimano GmbH,SH-CN-M7100,Kette SLX CN-M7100 12-fach,49,Stück,27.7,Offen,2023-10-30,2023-11-02,7,True,2023-11-18,1357.3,10,2023-10,Antrieb
2167,2023-04-25,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 180mm,145,Stück,147.46,Geliefert,2023-04-29,2023-04-30,0,True,2023-05-12,21381.7,5,2023-04,Bremsen
2168,2023-06-22,Eilbestellung,Shimano GmbH,SH-CN-HG601,Kette CN-HG601 11-fach,133,Stück,70.26,Offen,2023-06-25,2023-06-27,72,False,,9344.58,5,2023-06,Antrieb
2169,2023-03-15,Eilbestellung,SRAM Corporation,SR-CS-PG1230,Kassette PG-1230 Eagle 12-fach,170,Stück,54.7,Geliefert,2023-03-21,2023-03-19,10,True,2023-03-22,9299.0,4,2023-03,Sonstiges
2170,2023-08-17,Standardbestellung,Continental AG,CO-RE-CONTACT,Fahrradreifen Contact Urban,60,Stück,96.25,Geliefert,2023-08-22,2023-08-21,4,True,2023-09-16,5775.0,4,2023-08,Sonstiges
2171,2024-01-14,Standardbestellung,Selle Italia S.r.l.,SI-KI-NOVUS,Fahrradsattel Novus Boost,182,Stück,37.62,Geliefert,2024-01-20,2024-01-21,129,False,,6846.839999999999,7,2024-01,Sonstiges
2172,2023-08-17,Standardbestellung,SRAM Corporation,SR-CN-GX12,Kette GX Eagle 12-fach,75,Stück,40.02,Offen,2023-08-26,2023-08-28,95,False,,3001.5000000000005,11,2023-08,Antrieb
2173,2023-10-25,Eilbestellung,SRAM Corporation,SR-BB-DUB-TR,Innenlager DUB Tretlager,121,Stück,95.2,Teilgeliefert,2023-11-01,2023-11-02,241,False,,11519.2,8,2023-10,Sonstiges
2174,2023-11-02,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 180mm,132,Stück,20.72,Offen,2023-11-06,2023-11-07,0,True,2023-11-08,2735.04,5,2023-11,Bremsen
2175,2023-06-28,Eilbestellung,Continental AG,CO-TU-RACE,Fahrradschlauch Race 28,63,Stück,135.91,Geliefert,2023-07-01,2023-07-02,11,True,2023-07-23,8562.33,4,2023-06,Sonstiges
2176,2024-05-15,Eilbestellung,Selle Italia S.r.l.,SI-KI-SLR,Fahrradsattel SLR,62,Stück,96.69,Offen,2024-05-22,2024-05-25,181,False,,5994.78,10,2024-05,Sonstiges
2177,2024-02-20,Eilbestellung,SRAM Corporation,SR-BB-DUB-TR,Innenlager DUB Tretlager,93,Stück,100.71,Geliefert,2024-02-29,2024-03-03,233,False,,9366.029999999999,12,2024-02,Sonstiges
2178,2023-06-09,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 180mm,152,Stück,99.21,Geliefert,2023-06-16,2023-06-18,6,True,2023-06-21,15079.919999999998,9,2023-06,Bremsen
2179,2024-02-10,Eilbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,76,Stück,26.61,Offen,2024-02-18,2024-02-20,14,True,2024-02-21,2022.36,10,2024-02,Sonstiges
2180,2023-04-30,Standardbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,192,Stück,73.71,Teilgeliefert,2023-05-04,2023-05-05,3,True,2023-05-05,14152.32,5,2023-04,Sonstiges
2181,2023-03-20,Eilbestellung,Selle Italia S.r.l.,SI-GR-EPICA,Fahrradgriffe Epica,159,Stück,19.16,Geliefert,2023-03-27,2023-03-26,9,True,2023-03-29,3046.44,6,2023-03,Sonstiges
2182,2023-11-07,Standardbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,103,Stück,53.66,Offen,2023-11-16,2023-11-14,16,True,2023-11-19,5526.98,7,2023-11,Sonstiges
2183,2023-04-10,Standardbestellung,Selle Italia S.r.l.,SI-KI-STORIA,Fahrradsattel Storica,167,Stück,95.74,Teilgeliefert,2023-04-13,2023-04-11,175,False,,15988.58,1,2023-04,Sonstiges
2184,2023-07-09,Standardbestellung,SRAM Corporation,SR-FC-SX1,Kurbelgarnitur SX Eagle,13,Stück,117.09,Teilgeliefert,2023-07-18,2023-07-16,12,True,2023-08-03,1522.17,7,2023-07,Sonstiges
2185,2023-05-19,Standardbestellung,Continental AG,CO-TU-MTB,Fahrradschlauch MTB 26/27.5/29,31,Stück,126.63,Geliefert,2023-05-27,2023-05-30,255,False,,3925.5299999999997,11,2023-05,Sonstiges
2186,2023-02-24,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 203mm,78,Stück,52.48,Offen,2023-03-02,2023-03-03,10,True,2023-03-16,4093.4399999999996,7,2023-02,Bremsen
2187,2023-03-13,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BR-MT5,Hydraulikbremse MT5,136,Stück,41.43,Teilgeliefert,2023-03-19,2023-03-20,5,True,2023-03-23,5634.48,7,2023-03,Sonstiges
2188,2023-03-09,Standardbestellung,Shimano GmbH,SH-FH-M820,Hinterradnabe Saint FH-M820,56,Stück,128.87,Offen,2023-03-18,2023-03-16,186,False,,7216.72,7,2023-03,Sonstiges
2189,2023-02-02,Standardbestellung,Selle Italia S.r.l.,SI-BA-NET,Fahrradsattel Net,149,Stück,98.49,Geliefert,2023-02-06,2023-02-07,65,False,,14675.009999999998,5,2023-02,Sonstiges
2190,2023-07-03,Eilbestellung,Shimano GmbH,SH-CN-HG601,Kette CN-HG601 11-fach,121,Stück,123.36,Geliefert,2023-07-07,2023-07-05,260,False,,14926.56,2,2023-07,Antrieb
2191,2023-02-16,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BR-MT5,Hydraulikbremse MT5,117,Stück,129.41,Offen,2023-02-23,2023-02-21,19,True,2023-03-10,15140.97,5,2023-02,Sonstiges
2192,2024-05-01,Eilbestellung,Selle Italia S.r.l.,SI-KI-STORIA,Fahrradsattel Storica,176,Stück,26.52,Offen,2024-05-09,2024-05-08,217,False,,4667.5199999999995,7,2024-05,Sonstiges
2193,2023-05-29,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BR-MT5,Hydraulikbremse MT5,49,Stück,84.31,Geliefert,2023-06-03,2023-06-06,3,True,2023-06-16,4131.1900000000005,8,2023-05,Sonstiges
2194,2023-05-28,Standardbestellung,SRAM Corporation,SR-FC-GX1,Kurbelgarnitur GX Eagle,121,Stück,98.86,Offen,2023-06-02,2023-06-05,255,False,,11962.06,8,2023-05,Sonstiges
2195,2023-01-08,Standardbestellung,SRAM Corporation,SR-CN-SX12,Kette SX Eagle 12-fach,124,Stück,133.82,Offen,2023-01-15,2023-01-14,7,True,2023-02-01,16593.68,6,2023-01,Antrieb
2196,2023-09-09,Standardbestellung,SRAM Corporation,SR-BB-GXP,Innenlager GXP Team,143,Stück,21.28,Teilgeliefert,2023-09-17,2023-09-20,149,False,,3043.04,11,2023-09,Sonstiges
2197,2024-03-25,Standardbestellung,SRAM Corporation,SR-BB-DUB-TR,Innenlager DUB Tretlager,84,Stück,114.43,Geliefert,2024-04-02,2024-04-02,57,False,,9612.12,8,2024-03,Sonstiges
2198,2024-05-03,Eilbestellung,Shimano GmbH,SH-FH-M6110,Hinterradnabe Deore FH-M6110,191,Stück,56.08,Offen,2024-05-08,2024-05-08,241,False,,10711.279999999999,5,2024-05,Sonstiges
